"","1. open","2. high","3. low","4. close","5. adjusted close","6. volume","7. dividend amount","8. split coefficient"
"2002-11-26",1398.438,1408.793,1371.007,1371.167,1371.167,0,0,1
"2002-11-27",1365.824,1383.9969,1353.139,1378.752,1378.752,0,0,1
"2002-11-28",1378.142,1417.848,1372.381,1417.525,1417.525,0,0,1
"2002-11-29",1420.429,1450.187,1409.2,1434.182,1434.182,0,0,1
"2002-12-02",1432.0291,1432.0291,1394.911,1395.675,1395.675,0,0,1
"2002-12-03",1391.718,1409.889,1388.5129,1408.843,1408.843,0,0,1
"2002-12-04",1414.887,1432.8979,1406.613,1414.454,1414.454,0,0,1
"2002-12-05",1411.89,1411.89,1395.079,1404.88,1404.88,0,0,1
"2002-12-06",1404.925,1416.9969,1396.205,1405.525,1405.525,0,0,1
"2002-12-09",1404.5129,1410.7939,1395.926,1400.8669,1400.8669,0,0,1
"2002-12-10",1400.558,1406.895,1383.569,1383.84,1383.84,0,0,1
"2002-12-11",1381.399,1383.152,1367.312,1379.1949,1379.1949,0,0,1
"2002-12-12",1378.817,1399.766,1378.813,1383.91,1383.91,0,0,1
"2002-12-13",1375.7791,1401.6021,1367.934,1396.8979,1396.8979,0,0,1
"2002-12-16",1397.7209,1409.943,1392.8879,1408.515,1408.515,0,0,1
"2002-12-17",1409.173,1418.205,1403.584,1416.0959,1416.0959,0,0,1
"2002-12-18",1416.671,1424.478,1409.835,1411.719,1411.719,0,0,1
"2002-12-19",1411.276,1414.288,1402.642,1413.597,1413.597,0,0,1
"2002-12-20",1414.345,1431.364,1410.46,1427.936,1427.936,0,0,1
"2002-12-23",1429.951,1439.85,1429.293,1430.199,1430.199,0,0,1
"2002-12-24",1429.531,1431.124,1420.38,1430.827,1430.827,0,0,1
"2002-12-25",1431.588,1433.787,1420.9301,1421.515,1421.515,0,0,1
"2002-12-26",1419.965,1420.0031,1382.358,1384.152,1384.152,0,0,1
