"","1. open","2. high","3. low","4. close","5. adjusted close","6. volume","7. dividend amount","8. split coefficient"
"2004-12-10",2903.96,2903.96,2903.96,2903.96,2903.96,0,0,1
"2004-12-13",2928.4299,2928.4299,2928.4299,2928.4299,2928.4299,0,0,1
"2004-12-14",2934.1001,2934.1001,2934.1001,2934.1001,2934.1001,0,0,1
"2004-12-15",2921.95,2921.95,2921.95,2921.95,2921.95,0,0,1
"2004-12-16",2929.6299,2929.6299,2929.6299,2929.6299,2929.6299,0,0,1
"2004-12-17",2891.48,2891.48,2891.48,2891.48,2891.48,0,0,1
"2004-12-20",2906.25,2906.25,2906.25,2906.25,2906.25,0,0,1
"2004-12-21",2912.8,2912.8,2912.8,2912.8,2912.8,0,0,1
"2004-12-22",2937.74,2937.74,2937.74,2937.74,2937.74,0,0,1
"2004-12-23",2950.9199,2950.9199,2950.9199,2950.9199,2950.9199,0,0,1
"2004-12-24",0,0,0,0,0,0,0,1
"2004-12-27",2944.1599,2944.1599,2944.1599,2944.1599,2944.1599,0,0,1
"2004-12-28",2955.1001,2955.1001,2955.1001,2955.1001,2955.1001,0,0,1
"2004-12-29",2953.1499,2953.1499,2953.1499,2953.1499,2953.1499,0,0,1
"2004-12-30",2951.24,2951.24,2951.24,2951.24,2951.24,0,0,1
"2004-12-31",2951.24,2951.24,2951.24,2951.24,2951.24,0,0,1
"2005-01-03",2970.02,2970.02,2970.02,2970.02,2970.02,0,0,1
"2005-01-04",2971.1201,2971.1201,2971.1201,2971.1201,2971.1201,0,0,1
"2005-01-05",2947.1899,2947.1899,2947.1899,2947.1899,2947.1899,0,0,1
"2005-01-06",2966.24,2966.24,2966.24,2966.24,2966.24,0,0,1
"2005-01-07",2979.8101,2979.8101,2979.8101,2979.8101,2979.8101,0,0,1
"2005-01-10",2977.21,2977.21,2977.21,2977.21,2977.21,0,0,1
"2005-01-11",2949.29,2949.29,2949.29,2949.29,2949.29,0,0,1
"2005-01-12",2924.01,2924.01,2924.01,2924.01,2924.01,0,0,1
"2005-01-13",2936.3201,2936.3201,2936.3201,2936.3201,2936.3201,0,0,1
"2005-01-14",2948.22,2948.22,2948.22,2948.22,2948.22,0,0,1
"2005-01-17",2963.0601,2963.0601,2963.0601,2963.0601,2963.0601,0,0,1
"2005-01-18",2962.4299,2962.4299,2962.4299,2962.4299,2962.4299,0,0,1
"2005-01-19",2959.8999,2959.8999,2959.8999,2959.8999,2959.8999,0,0,1
"2005-01-20",2937.71,2937.71,2937.71,2937.71,2937.71,0,0,1
"2005-01-21",2940.8701,2940.8701,2940.8701,2940.8701,2940.8701,0,0,1
"2005-01-24",2937.8301,2937.8301,2937.8301,2937.8301,2937.8301,0,0,1
"2005-01-25",2958.6101,2958.6101,2958.6101,2958.6101,2958.6101,0,0,1
"2005-01-26",2956.4299,2956.4299,2956.4299,2956.4299,2956.4299,0,0,1
"2005-01-27",2970.8101,2970.8101,2970.8101,2970.8101,2970.8101,0,0,1
"2005-01-28",2955.8899,2955.8899,2955.8899,2955.8899,2955.8899,0,0,1
"2005-01-31",2984.5901,2984.5901,2984.5901,2984.5901,2984.5901,0,0,1
"2005-02-01",3008.8501,3008.8501,3008.8501,3008.8501,3008.8501,0,0,1
"2005-02-02",3022.3401,3022.3401,3022.3401,3022.3401,3022.3401,0,0,1
"2005-02-03",3010.3899,3010.3899,3010.3899,3010.3899,3010.3899,0,0,1
"2005-02-04",3037.1399,3037.1399,3037.1399,3037.1399,3037.1399,0,0,1
"2005-02-07",3051.97,3051.97,3051.97,3051.97,3051.97,0,0,1
"2005-02-08",3055.8999,3055.8999,3055.8999,3055.8999,3055.8999,0,0,1
"2005-02-09",3044.3601,3044.3601,3044.3601,3044.3601,3044.3601,0,0,1
"2005-02-10",3044,3044,3044,3044,3044,0,0,1
"2005-02-11",3080.0801,3080.0801,3080.0801,3080.0801,3080.0801,0,0,1
"2005-02-14",3075.76,3075.76,3075.76,3075.76,3075.76,0,0,1
"2005-02-15",3086.95,3086.95,3086.95,3086.95,3086.95,0,0,1
"2005-02-16",3068.55,3068.55,3068.55,3068.55,3068.55,0,0,1
"2005-02-17",3067.3401,3067.3401,3067.3401,3067.3401,3067.3401,0,0,1
"2005-02-18",3072.04,3072.04,3072.04,3072.04,3072.04,0,0,1
"2005-02-21",3063.6399,3063.6399,3063.6399,3063.6399,3063.6399,0,0,1
"2005-02-22",3045.24,3045.24,3045.24,3045.24,3045.24,0,0,1
"2005-02-23",3028.0801,3028.0801,3028.0801,3028.0801,3028.0801,0,0,1
"2005-02-24",3024.8,3024.8,3024.8,3024.8,3024.8,0,0,1
"2005-02-25",3062.72,3062.72,3062.72,3062.72,3062.72,0,0,1
"2005-02-28",3058.3201,3058.3201,3058.3201,3058.3201,3058.3201,0,0,1
"2005-03-01",3078.4399,3078.4399,3078.4399,3078.4399,3078.4399,0,0,1
"2005-03-02",3082.71,3082.71,3082.71,3082.71,3082.71,0,0,1
"2005-03-03",3078.1001,3078.1001,3078.1001,3078.1001,3078.1001,0,0,1
"2005-03-04",3106.8601,3106.8601,3106.8601,3106.8601,3106.8601,0,0,1
"2005-03-07",3114.54,3114.54,3114.54,3114.54,3114.54,0,0,1
"2005-03-08",3097.3401,3097.3401,3097.3401,3097.3401,3097.3401,0,0,1
"2005-03-09",3081.99,3081.99,3081.99,3081.99,3081.99,0,0,1
"2005-03-10",3053.6599,3053.6599,3053.6599,3053.6599,3053.6599,0,0,1
"2005-03-11",3060.3601,3060.3601,3060.3601,3060.3601,3060.3601,0,0,1
"2005-03-14",3060.73,3060.73,3060.73,3060.73,3060.73,0,0,1
"2005-03-15",3083.73,3083.73,3083.73,3083.73,3083.73,0,0,1
"2005-03-16",3032.1299,3032.1299,3032.1299,3032.1299,3032.1299,0,0,1
"2005-03-17",3039.8,3039.8,3039.8,3039.8,3039.8,0,0,1
"2005-03-18",3053.54,3053.54,3053.54,3053.54,3053.54,0,0,1
"2005-03-21",3038.1399,3038.1399,3038.1399,3038.1399,3038.1399,0,0,1
"2005-03-22",3050.4399,3050.4399,3050.4399,3050.4399,3050.4399,0,0,1
"2005-03-23",3036.8501,3036.8501,3036.8501,3036.8501,3036.8501,0,0,1
"2005-03-24",3060.6699,3060.6699,3060.6699,3060.6699,3060.6699,0,0,1
"2005-03-25",0,0,0,0,0,0,0,1
"2005-03-28",0,0,0,0,0,0,0,1
"2005-03-29",3069.3501,3069.3501,3069.3501,3069.3501,3069.3501,0,0,1
"2005-03-30",3056.25,3056.25,3056.25,3056.25,3056.25,0,0,1
"2005-03-31",3055.73,3055.73,3055.73,3055.73,3055.73,0,0,1
"2005-04-01",3061.1101,3061.1101,3061.1101,3061.1101,3061.1101,0,0,1
"2005-04-04",3042.1699,3042.1699,3042.1699,3042.1699,3042.1699,0,0,1
"2005-04-05",3064.0701,3064.0701,3064.0701,3064.0701,3064.0701,0,0,1
"2005-04-06",3076.23,3076.23,3076.23,3076.23,3076.23,0,0,1
"2005-04-07",3090.72,3090.72,3090.72,3090.72,3090.72,0,0,1
"2005-04-08",3088.9199,3088.9199,3088.9199,3088.9199,3088.9199,0,0,1
"2005-04-11",3080.6001,3080.6001,3080.6001,3080.6001,3080.6001,0,0,1
"2005-04-12",3065.1799,3065.1799,3065.1799,3065.1799,3065.1799,0,0,1
"2005-04-13",3080.54,3080.54,3080.54,3080.54,3080.54,0,0,1
"2005-04-14",3075.3301,3075.3301,3075.3301,3075.3301,3075.3301,0,0,1
"2005-04-15",3013.79,3013.79,3013.79,3013.79,3013.79,0,0,1
"2005-04-18",2947.78,2947.78,2947.78,2947.78,2947.78,0,0,1
"2005-04-19",2957.3601,2957.3601,2957.3601,2957.3601,2957.3601,0,0,1
"2005-04-20",2944.3301,2944.3301,2944.3301,2944.3301,2944.3301,0,0,1
"2005-04-21",2950.3401,2950.3401,2950.3401,2950.3401,2950.3401,0,0,1
"2005-04-22",2976.3899,2976.3899,2976.3899,2976.3899,2976.3899,0,0,1
"2005-04-25",2987.05,2987.05,2987.05,2987.05,2987.05,0,0,1
"2005-04-26",2983.23,2983.23,2983.23,2983.23,2983.23,0,0,1
"2005-04-27",2942.6201,2942.6201,2942.6201,2942.6201,2942.6201,0,0,1
"2005-04-28",2930.8701,2930.8701,2930.8701,2930.8701,2930.8701,0,0,1
"2005-04-29",2930.1001,2930.1001,2930.1001,2930.1001,2930.1001,0,0,1
"2005-05-02",2949.0901,2949.0901,2949.0901,2949.0901,2949.0901,0,0,1
"2005-05-03",2962.5901,2962.5901,2962.5901,2962.5901,2962.5901,0,0,1
"2005-05-04",2981.04,2981.04,2981.04,2981.04,2981.04,0,0,1
"2005-05-05",3004.52,3004.52,3004.52,3004.52,3004.52,0,0,1
"2005-05-06",3019.26,3019.26,3019.26,3019.26,3019.26,0,0,1
"2005-05-09",3007.0901,3007.0901,3007.0901,3007.0901,3007.0901,0,0,1
"2005-05-10",2983.4199,2983.4199,2983.4199,2983.4199,2983.4199,0,0,1
"2005-05-11",2970.5,2970.5,2970.5,2970.5,2970.5,0,0,1
"2005-05-12",2993.0901,2993.0901,2993.0901,2993.0901,2993.0901,0,0,1
"2005-05-13",2994.52,2994.52,2994.52,2994.52,2994.52,0,0,1
"2005-05-16",2988.1599,2988.1599,2988.1599,2988.1599,2988.1599,0,0,1
"2005-05-17",2983.8401,2983.8401,2983.8401,2983.8401,2983.8401,0,0,1
"2005-05-18",3036.3,3036.3,3036.3,3036.3,3036.3,0,0,1
"2005-05-19",3051.79,3051.79,3051.79,3051.79,3051.79,0,0,1
"2005-05-20",3050.45,3050.45,3050.45,3050.45,3050.45,0,0,1
"2005-05-23",3070.98,3070.98,3070.98,3070.98,3070.98,0,0,1
"2005-05-24",3066.55,3066.55,3066.55,3066.55,3066.55,0,0,1
"2005-05-25",3059.8401,3059.8401,3059.8401,3059.8401,3059.8401,0,0,1
"2005-05-26",3086.0801,3086.0801,3086.0801,3086.0801,3086.0801,0,0,1
"2005-05-27",3084,3084,3084,3084,3084,0,0,1
"2005-05-30",3096.54,3096.54,3096.54,3096.54,3096.54,0,0,1
"2005-05-31",3076.7,3076.7,3076.7,3076.7,3076.7,0,0,1
"2005-06-01",3125.8799,3125.8799,3125.8799,3125.8799,3125.8799,0,0,1
"2005-06-02",3131.03,3131.03,3131.03,3131.03,3131.03,0,0,1
"2005-06-03",3114.27,3114.27,3114.27,3114.27,3114.27,0,0,1
"2005-06-06",3099.2,3099.2,3099.2,3099.2,3099.2,0,0,1
"2005-06-07",3134.8201,3134.8201,3134.8201,3134.8201,3134.8201,0,0,1
"2005-06-08",3125.5901,3125.5901,3125.5901,3125.5901,3125.5901,0,0,1
"2005-06-09",3122.9299,3122.9299,3122.9299,3122.9299,3122.9299,0,0,1
"2005-06-10",3143.8501,3143.8501,3143.8501,3143.8501,3143.8501,0,0,1
"2005-06-13",3159.8301,3159.8301,3159.8301,3159.8301,3159.8301,0,0,1
"2005-06-14",3162.8601,3162.8601,3162.8601,3162.8601,3162.8601,0,0,1
"2005-06-15",3147.55,3147.55,3147.55,3147.55,3147.55,0,0,1
"2005-06-16",3160.0901,3160.0901,3160.0901,3160.0901,3160.0901,0,0,1
"2005-06-17",3178.48,3178.48,3178.48,3178.48,3178.48,0,0,1
"2005-06-20",3162.1399,3162.1399,3162.1399,3162.1399,3162.1399,0,0,1
"2005-06-21",3179.6201,3179.6201,3179.6201,3179.6201,3179.6201,0,0,1
"2005-06-22",3182.0701,3182.0701,3182.0701,3182.0701,3182.0701,0,0,1
"2005-06-23",3190.8,3190.8,3190.8,3190.8,3190.8,0,0,1
"2005-06-24",3161,3161,3161,3161,3161,0,0,1
"2005-06-27",3132.5,3132.5,3132.5,3132.5,3132.5,0,0,1
"2005-06-28",3162,3162,3162,3162,3162,0,0,1
"2005-06-29",3178.5601,3178.5601,3178.5601,3178.5601,3178.5601,0,0,1
"2005-06-30",3181.54,3181.54,3181.54,3181.54,3181.54,0,0,1
"2005-07-01",3208.6101,3208.6101,3208.6101,3208.6101,3208.6101,0,0,1
"2005-07-04",3215.6001,3215.6001,3215.6001,3215.6001,3215.6001,0,0,1
"2005-07-05",3207.9099,3207.9099,3207.9099,3207.9099,3207.9099,0,0,1
"2005-07-06",3224.1101,3224.1101,3224.1101,3224.1101,3224.1101,0,0,1
"2005-07-07",3170.0601,3170.0601,3170.0601,3170.0601,3170.0601,0,0,1
"2005-07-08",3224.5901,3224.5901,3224.5901,3224.5901,3224.5901,0,0,1
"2005-07-11",3246.3999,3246.3999,3246.3999,3246.3999,3246.3999,0,0,1
"2005-07-12",3236.3301,3236.3301,3236.3301,3236.3301,3236.3301,0,0,1
"2005-07-13",3260.6699,3260.6699,3260.6699,3260.6699,3260.6699,0,0,1
"2005-07-14",3277.2,3277.2,3277.2,3277.2,3277.2,0,0,1
"2005-07-15",3278.71,3278.71,3278.71,3278.71,3278.71,0,0,1
"2005-07-18",3276.49,3276.49,3276.49,3276.49,3276.49,0,0,1
"2005-07-19",3314.0601,3314.0601,3314.0601,3314.0601,3314.0601,0,0,1
"2005-07-20",3303.8799,3303.8799,3303.8799,3303.8799,3303.8799,0,0,1
"2005-07-21",3299.9199,3299.9199,3299.9199,3299.9199,3299.9199,0,0,1
"2005-07-22",3292.9199,3292.9199,3292.9199,3292.9199,3292.9199,0,0,1
"2005-07-25",3298.27,3298.27,3298.27,3298.27,3298.27,0,0,1
"2005-07-26",3302.98,3302.98,3302.98,3302.98,3302.98,0,0,1
"2005-07-27",3310.8401,3310.8401,3310.8401,3310.8401,3310.8401,0,0,1
"2005-07-28",3333.05,3333.05,3333.05,3333.05,3333.05,0,0,1
"2005-07-29",3326.51,3326.51,3326.51,3326.51,3326.51,0,0,1
"2005-08-01",3320.4399,3320.4399,3320.4399,3320.4399,3320.4399,0,0,1
"2005-08-02",3349.9099,3349.9099,3349.9099,3349.9099,3349.9099,0,0,1
"2005-08-03",3343.6299,3343.6299,3343.6299,3343.6299,3343.6299,0,0,1
"2005-08-04",3310.6201,3310.6201,3310.6201,3310.6201,3310.6201,0,0,1
"2005-08-05",3280.49,3280.49,3280.49,3280.49,3280.49,0,0,1
"2005-08-08",3292.4099,3292.4099,3292.4099,3292.4099,3292.4099,0,0,1
"2005-08-09",3331.29,3331.29,3331.29,3331.29,3331.29,0,0,1
"2005-08-10",3370.8401,3370.8401,3370.8401,3370.8401,3370.8401,0,0,1
"2005-08-11",3354.1599,3354.1599,3354.1599,3354.1599,3354.1599,0,0,1
"2005-08-12",3334.1499,3334.1499,3334.1499,3334.1499,3334.1499,0,0,1
"2005-08-15",3326.3401,3326.3401,3326.3401,3326.3401,3326.3401,0,0,1
"2005-08-16",3307.4199,3307.4199,3307.4199,3307.4199,3307.4199,0,0,1
"2005-08-17",3298.2,3298.2,3298.2,3298.2,3298.2,0,0,1
"2005-08-18",3283.8401,3283.8401,3283.8401,3283.8401,3283.8401,0,0,1
"2005-08-19",3328.1699,3328.1699,3328.1699,3328.1699,3328.1699,0,0,1
"2005-08-22",3330.4399,3330.4399,3330.4399,3330.4399,3330.4399,0,0,1
"2005-08-23",3299.28,3299.28,3299.28,3299.28,3299.28,0,0,1
"2005-08-24",3294.25,3294.25,3294.25,3294.25,3294.25,0,0,1
"2005-08-25",3258.52,3258.52,3258.52,3258.52,3258.52,0,0,1
"2005-08-26",3224.1001,3224.1001,3224.1001,3224.1001,3224.1001,0,0,1
"2005-08-29",3239.96,3239.96,3239.96,3239.96,3239.96,0,0,1
"2005-08-30",3234.1001,3234.1001,3234.1001,3234.1001,3234.1001,0,0,1
"2005-08-31",3263.78,3263.78,3263.78,3263.78,3263.78,0,0,1
"2005-09-01",3282.29,3282.29,3282.29,3282.29,3282.29,0,0,1
"2005-09-02",3274.4199,3274.4199,3274.4199,3274.4199,3274.4199,0,0,1
"2005-09-05",3303.05,3303.05,3303.05,3303.05,3303.05,0,0,1
"2005-09-06",3341.8,3341.8,3341.8,3341.8,3341.8,0,0,1
"2005-09-07",3349.46,3349.46,3349.46,3349.46,3349.46,0,0,1
"2005-09-08",3346.6299,3346.6299,3346.6299,3346.6299,3346.6299,0,0,1
"2005-09-09",3359.6599,3359.6599,3359.6599,3359.6599,3359.6599,0,0,1
"2005-09-12",3354.6399,3354.6399,3354.6399,3354.6399,3354.6399,0,0,1
"2005-09-13",3325.55,3325.55,3325.55,3325.55,3325.55,0,0,1
"2005-09-14",3338.99,3338.99,3338.99,3338.99,3338.99,0,0,1
"2005-09-15",3339.02,3339.02,3339.02,3339.02,3339.02,0,0,1
"2005-09-16",3366.5701,3366.5701,3366.5701,3366.5701,3366.5701,0,0,1
"2005-09-19",3356.28,3356.28,3356.28,3356.28,3356.28,0,0,1
"2005-09-20",3375.79,3375.79,3375.79,3375.79,3375.79,0,0,1
"2005-09-21",3326.78,3326.78,3326.78,3326.78,3326.78,0,0,1
"2005-09-22",3312.26,3312.26,3312.26,3312.26,3312.26,0,0,1
"2005-09-23",3331.55,3331.55,3331.55,3331.55,3331.55,0,0,1
"2005-09-26",3400.9299,3400.9299,3400.9299,3400.9299,3400.9299,0,0,1
"2005-09-27",3384.24,3384.24,3384.24,3384.24,3384.24,0,0,1
"2005-09-28",3429.4199,3429.4199,3429.4199,3429.4199,3429.4199,0,0,1
"2005-09-29",3412.75,3412.75,3412.75,3412.75,3412.75,0,0,1
"2005-09-30",3428.51,3428.51,3428.51,3428.51,3428.51,0,0,1
"2005-10-03",3449.3401,3449.3401,3449.3401,3449.3401,3449.3401,0,0,1
"2005-10-04",3464.23,3464.23,3464.23,3464.23,3464.23,0,0,1
"2005-10-05",3418.8401,3418.8401,3418.8401,3418.8401,3418.8401,0,0,1
"2005-10-06",3384.1499,3384.1499,3384.1499,3384.1499,3384.1499,0,0,1
"2005-10-07",3374.1001,3374.1001,3374.1001,3374.1001,3374.1001,0,0,1
"2005-10-10",3381.1699,3381.1699,3381.1699,3381.1699,3381.1699,0,0,1
"2005-10-11",3387.46,3387.46,3387.46,3387.46,3387.46,0,0,1
"2005-10-12",3359.8501,3359.8501,3359.8501,3359.8501,3359.8501,0,0,1
"2005-10-13",3331.4199,3331.4199,3331.4199,3331.4199,3331.4199,0,0,1
"2005-10-14",3349.5801,3349.5801,3349.5801,3349.5801,3349.5801,0,0,1
"2005-10-17",3356.77,3356.77,3356.77,3356.77,3356.77,0,0,1
"2005-10-18",3334.79,3334.79,3334.79,3334.79,3334.79,0,0,1
"2005-10-19",3279.6101,3279.6101,3279.6101,3279.6101,3279.6101,0,0,1
"2005-10-20",3284.77,3284.77,3284.77,3284.77,3284.77,0,0,1
"2005-10-21",3271.05,3271.05,3271.05,3271.05,3271.05,0,0,1
"2005-10-24",3310.1299,3310.1299,3310.1299,3310.1299,3310.1299,0,0,1
"2005-10-25",3292.52,3292.52,3292.52,3292.52,3292.52,0,0,1
"2005-10-26",3304.27,3304.27,3304.27,3304.27,3304.27,0,0,1
"2005-10-27",3241.1399,3241.1399,3241.1399,3241.1399,3241.1399,0,0,1
"2005-10-28",3245.98,3245.98,3245.98,3245.98,3245.98,0,0,1
"2005-10-31",3320.1499,3320.1499,3320.1499,3320.1499,3320.1499,0,0,1
"2005-11-01",3312.45,3312.45,3312.45,3312.45,3312.45,0,0,1
"2005-11-02",3320.6201,3320.6201,3320.6201,3320.6201,3320.6201,0,0,1
"2005-11-03",3361.6399,3361.6399,3361.6399,3361.6399,3361.6399,0,0,1
"2005-11-04",3355.28,3355.28,3355.28,3355.28,3355.28,0,0,1
"2005-11-07",3362.8301,3362.8301,3362.8301,3362.8301,3362.8301,0,0,1
"2005-11-08",3361.75,3361.75,3361.75,3361.75,3361.75,0,0,1
"2005-11-09",3355.77,3355.77,3355.77,3355.77,3355.77,0,0,1
"2005-11-10",3361.05,3361.05,3361.05,3361.05,3361.05,0,0,1
"2005-11-11",3406.23,3406.23,3406.23,3406.23,3406.23,0,0,1
"2005-11-14",3412.1899,3412.1899,3412.1899,3412.1899,3412.1899,0,0,1
"2005-11-15",3413.96,3413.96,3413.96,3413.96,3413.96,0,0,1
"2005-11-16",3391.5901,3391.5901,3391.5901,3391.5901,3391.5901,0,0,1
"2005-11-17",3404.1201,3404.1201,3404.1201,3404.1201,3404.1201,0,0,1
"2005-11-18",3427.1799,3427.1799,3427.1799,3427.1799,3427.1799,0,0,1
"2005-11-21",3450.01,3450.01,3450.01,3450.01,3450.01,0,0,1
"2005-11-22",3450.51,3450.51,3450.51,3450.51,3450.51,0,0,1
"2005-11-23",3471.4299,3471.4299,3471.4299,3471.4299,3471.4299,0,0,1
"2005-11-24",3459.1499,3459.1499,3459.1499,3459.1499,3459.1499,0,0,1
"2005-11-25",3466.0801,3466.0801,3466.0801,3466.0801,3466.0801,0,0,1
"2005-11-28",3453.1101,3453.1101,3453.1101,3453.1101,3453.1101,0,0,1
"2005-11-29",3463.6699,3463.6699,3463.6699,3463.6699,3463.6699,0,0,1
"2005-11-30",3447.0701,3447.0701,3447.0701,3447.0701,3447.0701,0,0,1
"2005-12-01",3501.53,3501.53,3501.53,3501.53,3501.53,0,0,1
"2005-12-02",3519.6599,3519.6599,3519.6599,3519.6599,3519.6599,0,0,1
"2005-12-05",3499.3999,3499.3999,3499.3999,3499.3999,3499.3999,0,0,1
"2005-12-06",3516.8401,3516.8401,3516.8401,3516.8401,3516.8401,0,0,1
"2005-12-07",3505.3401,3505.3401,3505.3401,3505.3401,3505.3401,0,0,1
"2005-12-08",3510.3799,3510.3799,3510.3799,3510.3799,3510.3799,0,0,1
"2005-12-09",3500.8,3500.8,3500.8,3500.8,3500.8,0,0,1
"2005-12-12",3514.0701,3514.0701,3514.0701,3514.0701,3514.0701,0,0,1
"2005-12-13",3528.3401,3528.3401,3528.3401,3528.3401,3528.3401,0,0,1
"2005-12-14",3519.1201,3519.1201,3519.1201,3519.1201,3519.1201,0,0,1
"2005-12-15",3522.3,3522.3,3522.3,3522.3,3522.3,0,0,1
"2005-12-16",3556.76,3556.76,3556.76,3556.76,3556.76,0,0,1
"2005-12-19",3551.1001,3551.1001,3551.1001,3551.1001,3551.1001,0,0,1
"2005-12-20",3561.1101,3561.1101,3561.1101,3561.1101,3561.1101,0,0,1
"2005-12-21",3591.9399,3591.9399,3591.9399,3591.9399,3591.9399,0,0,1
"2005-12-22",3591.02,3591.02,3591.02,3591.02,3591.02,0,0,1
"2005-12-23",3599.47,3599.47,3599.47,3599.47,3599.47,0,0,1
"2005-12-26",0,0,0,0,0,0,0,1
"2005-12-27",3612.21,3612.21,3612.21,3612.21,3612.21,0,0,1
"2005-12-28",3605.1201,3605.1201,3605.1201,3605.1201,3605.1201,0,0,1
"2005-12-29",3616.3301,3616.3301,3616.3301,3616.3301,3616.3301,0,0,1
"2005-12-30",3578.9299,3578.9299,3578.9299,3578.9299,3578.9299,0,0,1
"2006-01-02",3604.3301,3604.3301,3604.3301,3604.3301,3604.3301,0,0,1
"2006-01-03",3614.3401,3614.3401,3614.3401,3614.3401,3614.3401,0,0,1
"2006-01-04",3652.46,3652.46,3652.46,3652.46,3652.46,0,0,1
"2006-01-05",3650.24,3650.24,3650.24,3650.24,3650.24,0,0,1
"2006-01-06",3666.99,3666.99,3666.99,3666.99,3666.99,0,0,1
"2006-01-09",3671.78,3671.78,3671.78,3671.78,3671.78,0,0,1
"2006-01-10",3644.9399,3644.9399,3644.9399,3644.9399,3644.9399,0,0,1
"2006-01-11",3668.6101,3668.6101,3668.6101,3668.6101,3668.6101,0,0,1
"2006-01-12",3670.2,3670.2,3670.2,3670.2,3670.2,0,0,1
"2006-01-13",3629.25,3629.25,3629.25,3629.25,3629.25,0,0,1
"2006-01-16",3644.4099,3644.4099,3644.4099,3644.4099,3644.4099,0,0,1
"2006-01-17",3610.0601,3610.0601,3610.0601,3610.0601,3610.0601,0,0,1
"2006-01-18",3570.1699,3570.1699,3570.1699,3570.1699,3570.1699,0,0,1
"2006-01-19",3593.22,3593.22,3593.22,3593.22,3593.22,0,0,1
"2006-01-20",3550.8,3550.8,3550.8,3550.8,3550.8,0,0,1
"2006-01-23",3544.3101,3544.3101,3544.3101,3544.3101,3544.3101,0,0,1
"2006-01-24",3532.6799,3532.6799,3532.6799,3532.6799,3532.6799,0,0,1
"2006-01-25",3578,3578,3578,3578,3578,0,0,1
"2006-01-26",3641.4199,3641.4199,3641.4199,3641.4199,3641.4199,0,0,1
"2006-01-27",3685.48,3685.48,3685.48,3685.48,3685.48,0,0,1
"2006-01-30",3677.52,3677.52,3677.52,3677.52,3677.52,0,0,1
"2006-01-31",3691.4099,3691.4099,3691.4099,3691.4099,3691.4099,0,0,1
"2006-02-01",3728.3401,3728.3401,3728.3401,3728.3401,3728.3401,0,0,1
"2006-02-02",3677.05,3677.05,3677.05,3677.05,3677.05,0,0,1
"2006-02-03",3678.48,3678.48,3678.48,3678.48,3678.48,0,0,1
"2006-02-06",3682.3201,3682.3201,3682.3201,3682.3201,3682.3201,0,0,1
"2006-02-07",3680.79,3680.79,3680.79,3680.79,3680.79,0,0,1
"2006-02-08",3671.3701,3671.3701,3671.3701,3671.3701,3671.3701,0,0,1
"2006-02-09",3726.8101,3726.8101,3726.8101,3726.8101,3726.8101,0,0,1
"2006-02-10",3695.6299,3695.6299,3695.6299,3695.6299,3695.6299,0,0,1
"2006-02-13",3727.46,3727.46,3727.46,3727.46,3727.46,0,0,1
"2006-02-14",3734.48,3734.48,3734.48,3734.48,3734.48,0,0,1
"2006-02-15",3729.79,3729.79,3729.79,3729.79,3729.79,0,0,1
"2006-02-16",3756.47,3756.47,3756.47,3756.47,3756.47,0,0,1
"2006-02-17",3767.7,3767.7,3767.7,3767.7,3767.7,0,0,1
"2006-02-20",3766.74,3766.74,3766.74,3766.74,3766.74,0,0,1
"2006-02-21",3779.51,3779.51,3779.51,3779.51,3779.51,0,0,1
"2006-02-22",3818.48,3818.48,3818.48,3818.48,3818.48,0,0,1
"2006-02-23",3813.29,3813.29,3813.29,3813.29,3813.29,0,0,1
"2006-02-24",3826,3826,3826,3826,3826,0,0,1
"2006-02-27",3840.5601,3840.5601,3840.5601,3840.5601,3840.5601,0,0,1
"2006-02-28",3774.51,3774.51,3774.51,3774.51,3774.51,0,0,1
"2006-03-01",3806.03,3806.03,3806.03,3806.03,3806.03,0,0,1
"2006-03-02",3763.73,3763.73,3763.73,3763.73,3763.73,0,0,1
"2006-03-03",3733.95,3733.95,3733.95,3733.95,3733.95,0,0,1
"2006-03-06",3754.0701,3754.0701,3754.0701,3754.0701,3754.0701,0,0,1
"2006-03-07",3745.2,3745.2,3745.2,3745.2,3745.2,0,0,1
"2006-03-08",3727.96,3727.96,3727.96,3727.96,3727.96,0,0,1
"2006-03-09",3757.73,3757.73,3757.73,3757.73,3757.73,0,0,1
"2006-03-10",3798.46,3798.46,3798.46,3798.46,3798.46,0,0,1
"2006-03-13",3824.97,3824.97,3824.97,3824.97,3824.97,0,0,1
"2006-03-14",3833.48,3833.48,3833.48,3833.48,3833.48,0,0,1
"2006-03-15",3842.1599,3842.1599,3842.1599,3842.1599,3842.1599,0,0,1
"2006-03-16",3839.71,3839.71,3839.71,3839.71,3839.71,0,0,1
"2006-03-17",3832.4299,3832.4299,3832.4299,3832.4299,3832.4299,0,0,1
"2006-03-20",3842.1001,3842.1001,3842.1001,3842.1001,3842.1001,0,0,1
"2006-03-21",3848.1699,3848.1699,3848.1699,3848.1699,3848.1699,0,0,1
"2006-03-22",3868.48,3868.48,3868.48,3868.48,3868.48,0,0,1
"2006-03-23",3860.1299,3860.1299,3860.1299,3860.1299,3860.1299,0,0,1
"2006-03-24",3870.8899,3870.8899,3870.8899,3870.8899,3870.8899,0,0,1
"2006-03-27",3827.9299,3827.9299,3827.9299,3827.9299,3827.9299,0,0,1
