"","1. open","2. high","3. low","4. close","5. adjusted close","6. volume","7. dividend amount","8. split coefficient"
"2009-11-30",239.17,239.17,239.17,239.17,239.17,0,0,1
"2009-12-01",245.58,245.58,245.58,245.58,245.58,0,0,1
"2009-12-02",246.77,246.77,246.77,246.77,246.77,0,0,1
"2009-12-03",246.33,246.33,246.33,246.33,246.33,0,0,1
"2009-12-04",249.03,249.03,249.03,249.03,249.03,0,0,1
"2009-12-07",247.88,247.88,247.88,247.88,247.88,0,0,1
"2009-12-08",244.01,244.01,244.01,244.01,244.01,0,0,1
"2009-12-09",241.42,241.42,241.42,241.42,241.42,0,0,1
"2009-12-10",243.89,243.89,243.89,243.89,243.89,0,0,1
"2009-12-11",245.13,245.13,245.13,245.13,245.13,0,0,1
"2009-12-14",247.04,247.04,247.04,247.04,247.04,0,0,1
"2009-12-15",247.17,247.17,247.17,247.17,247.17,0,0,1
"2009-12-16",250.33,250.33,250.33,250.33,250.33,0,0,1
"2009-12-17",247.18,247.18,247.18,247.18,247.18,0,0,1
"2009-12-18",246.19,246.19,246.19,246.19,246.19,0,0,1
"2009-12-21",249.57,249.57,249.57,249.57,249.57,0,0,1
"2009-12-22",251.15,251.15,251.15,251.15,251.15,0,0,1
"2009-12-23",251.9,251.9,251.9,251.9,251.9,0,0,1
"2009-12-24",251.908,251.908,251.908,251.908,251.908,0,0,1
"2009-12-28",253.17,253.17,253.17,253.17,253.17,0,0,1
"2009-12-29",254.09,254.09,254.09,254.09,254.09,0,0,1
"2009-12-30",253.16,253.16,253.16,253.16,253.16,0,0,1
"2009-12-31",253.893,253.893,253.893,253.893,253.893,0,0,1
"2010-01-04",257.65,257.65,257.65,257.65,257.65,0,0,1
"2010-01-05",257.59,257.59,257.59,257.59,257.59,0,0,1
"2010-01-06",257.96,257.96,257.96,257.96,257.96,0,0,1
"2010-01-07",258.04,258.04,258.04,258.04,258.04,0,0,1
"2010-01-08",259.15,259.15,259.15,259.15,259.15,0,0,1
"2010-01-11",258.81,258.81,258.81,258.81,258.81,0,0,1
"2010-01-12",256.38,256.38,256.38,256.38,256.38,0,0,1
"2010-01-13",256.96,256.96,256.96,256.96,256.96,0,0,1
"2010-01-14",258.84,258.84,258.84,258.84,258.84,0,0,1
"2010-01-15",256.44,256.44,256.44,256.44,256.44,0,0,1
"2010-01-18",258.21,258.21,258.21,258.21,258.21,0,0,1
"2010-01-19",260.26,260.26,260.26,260.26,260.26,0,0,1
"2010-01-20",256.3,256.3,256.3,256.3,256.3,0,0,1
"2010-01-21",252.76,252.76,252.76,252.76,252.76,0,0,1
"2010-01-22",249.91,249.91,249.91,249.91,249.91,0,0,1
"2010-01-25",248.29,248.29,248.29,248.29,248.29,0,0,1
"2010-01-26",249.41,249.41,249.41,249.41,249.41,0,0,1
"2010-01-27",247.31,247.31,247.31,247.31,247.31,0,0,1
"2010-01-28",244.61,244.61,244.61,244.61,244.61,0,0,1
"2010-01-29",246.96,246.96,246.96,246.96,246.96,0,0,1
"2010-02-01",248.42,248.42,248.42,248.42,248.42,0,0,1
"2010-02-02",250.8,250.8,250.8,250.8,250.8,0,0,1
"2010-02-03",249.4,249.4,249.4,249.4,249.4,0,0,1
"2010-02-04",242.7,242.7,242.7,242.7,242.7,0,0,1
"2010-02-05",237.46,237.46,237.46,237.46,237.46,0,0,1
"2010-02-08",238.91,238.91,238.91,238.91,238.91,0,0,1
"2010-02-09",239.19,239.19,239.19,239.19,239.19,0,0,1
"2010-02-10",240.91,240.91,240.91,240.91,240.91,0,0,1
"2010-02-11",241.74,241.74,241.74,241.74,241.74,0,0,1
"2010-02-12",241.02,241.02,241.02,241.02,241.02,0,0,1
"2010-02-15",241.92,241.92,241.92,241.92,241.92,0,0,1
"2010-02-16",244.38,244.38,244.38,244.38,244.38,0,0,1
"2010-02-17",247.69,247.69,247.69,247.69,247.69,0,0,1
"2010-02-18",249.14,249.14,249.14,249.14,249.14,0,0,1
"2010-02-19",250.3,250.3,250.3,250.3,250.3,0,0,1
"2010-02-22",249.67,249.67,249.67,249.67,249.67,0,0,1
"2010-02-23",246.74,246.74,246.74,246.74,246.74,0,0,1
"2010-02-24",247.22,247.22,247.22,247.22,247.22,0,0,1
"2010-02-25",243.29,243.29,243.29,243.29,243.29,0,0,1
"2010-02-26",245.8,245.8,245.8,245.8,245.8,0,0,1
"2010-03-01",248.69,248.69,248.69,248.69,248.69,0,0,1
"2010-03-02",249.78,249.78,249.78,249.78,249.78,0,0,1
"2010-03-03",252.6,252.6,252.6,252.6,252.6,0,0,1
"2010-03-04",253,253,253,253,253,0,0,1
"2010-03-05",257.09,257.09,257.09,257.09,257.09,0,0,1
"2010-03-08",256.87,256.87,256.87,256.87,256.87,0,0,1
"2010-03-09",256.73,256.73,256.73,256.73,256.73,0,0,1
"2010-03-10",258.24,258.24,258.24,258.24,258.24,0,0,1
"2010-03-11",257.6,257.6,257.6,257.6,257.6,0,0,1
"2010-03-12",258.4,258.4,258.4,258.4,258.4,0,0,1
"2010-03-15",256.65,256.65,256.65,256.65,256.65,0,0,1
"2010-03-16",259.03,259.03,259.03,259.03,259.03,0,0,1
"2010-03-17",261.34,261.34,261.34,261.34,261.34,0,0,1
"2010-03-18",261.2,261.2,261.2,261.2,261.2,0,0,1
"2010-03-19",260.2,260.2,260.2,260.2,260.2,0,0,1
"2010-03-22",260.12,260.12,260.12,260.12,260.12,0,0,1
"2010-03-23",261.85,261.85,261.85,261.85,261.85,0,0,1
"2010-03-24",261.94,261.94,261.94,261.94,261.94,0,0,1
"2010-03-25",264.45,264.45,264.45,264.45,264.45,0,0,1
"2010-03-26",263.59,263.59,263.59,263.59,263.59,0,0,1
"2010-03-29",263.89,263.89,263.89,263.89,263.89,0,0,1
"2010-03-30",263.87,263.87,263.87,263.87,263.87,0,0,1
"2010-03-31",263.57,263.57,263.57,263.57,263.57,0,0,1
"2010-04-01",267.62,267.62,267.62,267.62,267.62,0,0,1
"2010-04-06",269.37,269.37,269.37,269.37,269.37,0,0,1
"2010-04-07",268.61,268.61,268.61,268.61,268.61,0,0,1
"2010-04-08",266.28,266.28,266.28,266.28,266.28,0,0,1
"2010-04-09",269.74,269.74,269.74,269.74,269.74,0,0,1
"2010-04-12",269.36,269.36,269.36,269.36,269.36,0,0,1
"2010-04-13",268.69,268.69,268.69,268.69,268.69,0,0,1
"2010-04-14",270.44,270.44,270.44,270.44,270.44,0,0,1
"2010-04-15",272.14,272.14,272.14,272.14,272.14,0,0,1
"2010-04-16",267.92,267.92,267.92,267.92,267.92,0,0,1
"2010-04-19",266.13,266.13,266.13,266.13,266.13,0,0,1
"2010-04-20",269.76,269.76,269.76,269.76,269.76,0,0,1
"2010-04-21",268.23,268.23,268.23,268.23,268.23,0,0,1
"2010-04-22",265.32,265.32,265.32,265.32,265.32,0,0,1
"2010-04-23",267.42,267.42,267.42,267.42,267.42,0,0,1
"2010-04-26",270.1,270.1,270.1,270.1,270.1,0,0,1
"2010-04-27",261.65,261.65,261.65,261.65,261.65,0,0,1
"2010-04-28",258.24,258.24,258.24,258.24,258.24,0,0,1
"2010-04-29",261.74,261.74,261.74,261.74,261.74,0,0,1
"2010-04-30",259.91,259.91,259.91,259.91,259.91,0,0,1
"2010-05-03",260.52,260.52,260.52,260.52,260.52,0,0,1
"2010-05-04",252.96,252.96,252.96,252.96,252.96,0,0,1
"2010-05-05",250.55,250.55,250.55,250.55,250.55,0,0,1
"2010-05-06",246.9,246.9,246.9,246.9,246.9,0,0,1
"2010-05-07",237.18,237.18,237.18,237.18,237.18,0,0,1
"2010-05-10",254.14,254.14,254.14,254.14,254.14,0,0,1
"2010-05-11",252.93,252.93,252.93,252.93,252.93,0,0,1
"2010-05-12",256.6,256.6,256.6,256.6,256.6,0,0,1
"2010-05-14",248.46,248.46,248.46,248.46,248.46,0,0,1
"2010-05-17",248.09,248.09,248.09,248.09,248.09,0,0,1
"2010-05-18",251.3,251.3,251.3,251.3,251.3,0,0,1
"2010-05-19",243.71,243.71,243.71,243.71,243.71,0,0,1
"2010-05-20",238.28,238.28,238.28,238.28,238.28,0,0,1
"2010-05-21",237.5,237.5,237.5,237.5,237.5,0,0,1
"2010-05-25",232.11,232.11,232.11,232.11,232.11,0,0,1
"2010-05-26",237.74,237.74,237.74,237.74,237.74,0,0,1
"2010-05-27",244.79,244.79,244.79,244.79,244.79,0,0,1
"2010-05-28",244.01,244.01,244.01,244.01,244.01,0,0,1
"2010-05-31",244.97,244.97,244.97,244.97,244.97,0,0,1
"2010-06-01",245.34,245.34,245.34,245.34,245.34,0,0,1
"2010-06-02",245.4,245.4,245.4,245.4,245.4,0,0,1
"2010-06-03",248.91,248.91,248.91,248.91,248.91,0,0,1
"2010-06-04",244.53,244.53,244.53,244.53,244.53,0,0,1
"2010-06-07",242.71,242.71,242.71,242.71,242.71,0,0,1
"2010-06-08",240.06,240.06,240.06,240.06,240.06,0,0,1
"2010-06-09",244.6,244.6,244.6,244.6,244.6,0,0,1
"2010-06-10",248.46,248.46,248.46,248.46,248.46,0,0,1
"2010-06-11",249.46,249.46,249.46,249.46,249.46,0,0,1
"2010-06-14",252.53,252.53,252.53,252.53,252.53,0,0,1
"2010-06-15",254.28,254.28,254.28,254.28,254.28,0,0,1
"2010-06-16",254.47,254.47,254.47,254.47,254.47,0,0,1
"2010-06-17",254.88,254.88,254.88,254.88,254.88,0,0,1
"2010-06-18",255.5,255.5,255.5,255.5,255.5,0,0,1
"2010-06-21",258.18,258.18,258.18,258.18,258.18,0,0,1
"2010-06-22",256.92,256.92,256.92,256.92,256.92,0,0,1
"2010-06-23",254.44,254.44,254.44,254.44,254.44,0,0,1
"2010-06-24",249.78,249.78,249.78,249.78,249.78,0,0,1
"2010-06-25",248.33,248.33,248.33,248.33,248.33,0,0,1
"2010-06-28",251.36,251.36,251.36,251.36,251.36,0,0,1
"2010-06-29",243.82,243.82,243.82,243.82,243.82,0,0,1
"2010-06-30",243.32,243.32,243.32,243.32,243.32,0,0,1
"2010-07-01",237.3,237.3,237.3,237.3,237.3,0,0,1
"2010-07-02",237.27,237.27,237.27,237.27,237.27,0,0,1
"2010-07-05",236.68,236.68,236.68,236.68,236.68,0,0,1
"2010-07-06",242.76,242.76,242.76,242.76,242.76,0,0,1
"2010-07-07",246.06,246.06,246.06,246.06,246.06,0,0,1
"2010-07-08",248.6,248.6,248.6,248.6,248.6,0,0,1
"2010-07-09",250.09,250.09,250.09,250.09,250.09,0,0,1
"2010-07-12",251.18,251.18,251.18,251.18,251.18,0,0,1
"2010-07-13",255.99,255.99,255.99,255.99,255.99,0,0,1
"2010-07-14",255.92,255.92,255.92,255.92,255.92,0,0,1
"2010-07-15",252.97,252.97,252.97,252.97,252.97,0,0,1
"2010-07-16",248.11,248.11,248.11,248.11,248.11,0,0,1
"2010-07-19",246.18,246.18,246.18,246.18,246.18,0,0,1
"2010-07-20",246.35,246.35,246.35,246.35,246.35,0,0,1
"2010-07-21",249.24,249.24,249.24,249.24,249.24,0,0,1
"2010-07-22",254.37,254.37,254.37,254.37,254.37,0,0,1
"2010-07-23",255.97,255.97,255.97,255.97,255.97,0,0,1
"2010-07-26",257.12,257.12,257.12,257.12,257.12,0,0,1
"2010-07-27",258.11,258.11,258.11,258.11,258.11,0,0,1
"2010-07-28",257.21,257.21,257.21,257.21,257.21,0,0,1
"2010-07-29",256.26,256.26,256.26,256.26,256.26,0,0,1
"2010-07-30",255.35,255.35,255.35,255.35,255.35,0,0,1
"2010-08-02",262.09,262.09,262.09,262.09,262.09,0,0,1
"2010-08-03",262.06,262.06,262.06,262.06,262.06,0,0,1
"2010-08-04",262.17,262.17,262.17,262.17,262.17,0,0,1
"2010-08-05",261.48,261.48,261.48,261.48,261.48,0,0,1
"2010-08-06",258.71,258.71,258.71,258.71,258.71,0,0,1
"2010-08-09",262.26,262.26,262.26,262.26,262.26,0,0,1
"2010-08-10",259.93,259.93,259.93,259.93,259.93,0,0,1
"2010-08-11",254.68,254.68,254.68,254.68,254.68,0,0,1
"2010-08-12",254.93,254.93,254.93,254.93,254.93,0,0,1
"2010-08-13",255.56,255.56,255.56,255.56,255.56,0,0,1
"2010-08-16",255.61,255.61,255.61,255.61,255.61,0,0,1
"2010-08-17",258.47,258.47,258.47,258.47,258.47,0,0,1
"2010-08-18",257.6,257.6,257.6,257.6,257.6,0,0,1
"2010-08-19",253.9,253.9,253.9,253.9,253.9,0,0,1
"2010-08-20",252.15,252.15,252.15,252.15,252.15,0,0,1
"2010-08-23",253.76,253.76,253.76,253.76,253.76,0,0,1
"2010-08-24",249.45,249.45,249.45,249.45,249.45,0,0,1
"2010-08-25",247.54,247.54,247.54,247.54,247.54,0,0,1
"2010-08-26",249.65,249.65,249.65,249.65,249.65,0,0,1
"2010-08-27",251.24,251.24,251.24,251.24,251.24,0,0,1
"2010-08-30",251.16,251.16,251.16,251.16,251.16,0,0,1
"2010-08-31",251.31,251.31,251.31,251.31,251.31,0,0,1
"2010-09-01",258.19,258.19,258.19,258.19,258.19,0,0,1
"2010-09-02",258.18,258.18,258.18,258.18,258.18,0,0,1
"2010-09-03",260.4,260.4,260.4,260.4,260.4,0,0,1
"2010-09-06",260.94,260.94,260.94,260.94,260.94,0,0,1
"2010-09-07",259.76,259.76,259.76,259.76,259.76,0,0,1
"2010-09-08",262.33,262.33,262.33,262.33,262.33,0,0,1
"2010-09-09",265.09,265.09,265.09,265.09,265.09,0,0,1
"2010-09-10",264.7,264.7,264.7,264.7,264.7,0,0,1
"2010-09-13",266.45,266.45,266.45,266.45,266.45,0,0,1
"2010-09-14",266.4,266.4,266.4,266.4,266.4,0,0,1
"2010-09-15",265.54,265.54,265.54,265.54,265.54,0,0,1
"2010-09-16",263.47,263.47,263.47,263.47,263.47,0,0,1
"2010-09-17",262.86,262.86,262.86,262.86,262.86,0,0,1
"2010-09-20",266.22,266.22,266.22,266.22,266.22,0,0,1
"2010-09-21",265.01,265.01,265.01,265.01,265.01,0,0,1
"2010-09-22",261.19,261.19,261.19,261.19,261.19,0,0,1
"2010-09-23",261.07,261.07,261.07,261.07,261.07,0,0,1
"2010-09-24",263.97,263.97,263.97,263.97,263.97,0,0,1
"2010-09-27",262.92,262.92,262.92,262.92,262.92,0,0,1
"2010-09-28",262.36,262.36,262.36,262.36,262.36,0,0,1
"2010-09-29",261.02,261.02,261.02,261.02,261.02,0,0,1
"2010-09-30",259.72,259.72,259.72,259.72,259.72,0,0,1
"2010-10-01",259.09,259.09,259.09,259.09,259.09,0,0,1
"2010-10-04",257.74,257.74,257.74,257.74,257.74,0,0,1
"2010-10-05",261.18,261.18,261.18,261.18,261.18,0,0,1
"2010-10-06",262.51,262.51,262.51,262.51,262.51,0,0,1
"2010-10-07",262.31,262.31,262.31,262.31,262.31,0,0,1
"2010-10-08",262.27,262.27,262.27,262.27,262.27,0,0,1
"2010-10-11",263.2,263.2,263.2,263.2,263.2,0,0,1
"2010-10-12",262.48,262.48,262.48,262.48,262.48,0,0,1
"2010-10-13",266.25,266.25,266.25,266.25,266.25,0,0,1
"2010-10-14",265.68,265.68,265.68,265.68,265.68,0,0,1
"2010-10-15",265.83,265.83,265.83,265.83,265.83,0,0,1
"2010-10-18",266.64,266.64,266.64,266.64,266.64,0,0,1
"2010-10-19",265.24,265.24,265.24,265.24,265.24,0,0,1
"2010-10-20",266.13,266.13,266.13,266.13,266.13,0,0,1
"2010-10-21",267.62,267.62,267.62,267.62,267.62,0,0,1
"2010-10-22",266.75,266.75,266.75,266.75,266.75,0,0,1
"2010-10-25",267.42,267.42,267.42,267.42,267.42,0,0,1
"2010-10-26",266.92,266.92,266.92,266.92,266.92,0,0,1
"2010-10-27",264.93,264.93,264.93,264.93,264.93,0,0,1
"2010-10-28",265.9,265.9,265.9,265.9,265.9,0,0,1
"2010-10-29",265.96,265.96,265.96,265.96,265.96,0,0,1
"2010-11-01",266.4,266.4,266.4,266.4,266.4,0,0,1
"2010-11-02",267.5,267.5,267.5,267.5,267.5,0,0,1
"2010-11-03",266.51,266.51,266.51,266.51,266.51,0,0,1
"2010-11-04",270.69,270.69,270.69,270.69,270.69,0,0,1
"2010-11-05",271.97,271.97,271.97,271.97,271.97,0,0,1
"2010-11-08",271.91,271.91,271.91,271.91,271.91,0,0,1
"2010-11-09",273.46,273.46,273.46,273.46,273.46,0,0,1
"2010-11-10",271.48,271.48,271.48,271.48,271.48,0,0,1
"2010-11-11",271.39,271.39,271.39,271.39,271.39,0,0,1
"2010-11-12",270.18,270.18,270.18,270.18,270.18,0,0,1
"2010-11-15",272.36,272.36,272.36,272.36,272.36,0,0,1
"2010-11-16",265.98,265.98,265.98,265.98,265.98,0,0,1
"2010-11-17",267.31,267.31,267.31,267.31,267.31,0,0,1
"2010-11-18",271.15,271.15,271.15,271.15,271.15,0,0,1
"2010-11-19",269.5,269.5,269.5,269.5,269.5,0,0,1
"2010-11-22",267.74,267.74,267.74,267.74,267.74,0,0,1
"2010-11-23",263.62,263.62,263.62,263.62,263.62,0,0,1
"2010-11-24",266.29,266.29,266.29,266.29,266.29,0,0,1
"2010-11-25",267.72,267.72,267.72,267.72,267.72,0,0,1
"2010-11-26",266.6,266.6,266.6,266.6,266.6,0,0,1
"2010-11-29",262.16,262.16,262.16,262.16,262.16,0,0,1
"2010-11-30",261.83,261.83,261.83,261.83,261.83,0,0,1
"2010-12-01",267.11,267.11,267.11,267.11,267.11,0,0,1
"2010-12-02",271.61,271.61,271.61,271.61,271.61,0,0,1
"2010-12-03",270.94,270.94,270.94,270.94,270.94,0,0,1
"2010-12-06",271.38,271.38,271.38,271.38,271.38,0,0,1
"2010-12-07",273.91,273.91,273.91,273.91,273.91,0,0,1
"2010-12-08",274.98,274.98,274.98,274.98,274.98,0,0,1
"2010-12-09",275.93,275.93,275.93,275.93,275.93,0,0,1
"2010-12-10",276.19,276.19,276.19,276.19,276.19,0,0,1
"2010-12-13",276.99,276.99,276.99,276.99,276.99,0,0,1
"2010-12-14",277.65,277.65,277.65,277.65,277.65,0,0,1
"2010-12-15",276.1,276.1,276.1,276.1,276.1,0,0,1
"2010-12-16",277.59,277.59,277.59,277.59,277.59,0,0,1
"2010-12-17",276.42,276.42,276.42,276.42,276.42,0,0,1
"2010-12-20",278.38,278.38,278.38,278.38,278.38,0,0,1
"2010-12-21",281.11,281.11,281.11,281.11,281.11,0,0,1
"2010-12-22",281.45,281.45,281.45,281.45,281.45,0,0,1
"2010-12-23",281.76,281.76,281.76,281.76,281.76,0,0,1
"2010-12-27",279.18,279.18,279.18,279.18,279.18,0,0,1
"2010-12-28",279.789,279.789,279.789,279.789,279.789,0,0,1
"2010-12-29",280.627,280.627,280.627,280.627,280.627,0,0,1
"2010-12-30",277.02,277.02,277.02,277.02,277.02,0,0,1
"2011-01-03",278.024,278.024,278.024,278.024,278.024,0,0,1
"2011-01-04",280.379,280.379,280.379,280.379,280.379,0,0,1
"2011-01-05",280.48,280.48,280.48,280.48,280.48,0,0,1
"2011-01-06",281.493,281.493,281.493,281.493,281.493,0,0,1
"2011-01-07",281.019,281.019,281.019,281.019,281.019,0,0,1
"2011-01-10",278.483,278.483,278.483,278.483,278.483,0,0,1
"2011-01-11",281.981,281.981,281.981,281.981,281.981,0,0,1
"2011-01-12",285.787,285.787,285.787,285.787,285.787,0,0,1
"2011-01-13",284.037,284.037,284.037,284.037,284.037,0,0,1
"2011-01-14",283.767,283.767,283.767,283.767,283.767,0,0,1
"2011-01-17",284.063,284.063,284.063,284.063,284.063,0,0,1
"2011-01-18",286.701,286.701,286.701,286.701,286.701,0,0,1
"2011-01-19",282.72,282.72,282.72,282.72,282.72,0,0,1
"2011-01-20",279.387,279.387,279.387,279.387,279.387,0,0,1
"2011-01-21",281.258,281.258,281.258,281.258,281.258,0,0,1
"2011-01-24",281.992,281.992,281.992,281.992,281.992,0,0,1
"2011-01-25",280.098,280.098,280.098,280.098,280.098,0,0,1
"2011-01-26",282.466,282.466,282.466,282.466,282.466,0,0,1
"2011-01-27",282.882,282.882,282.882,282.882,282.882,0,0,1
"2011-01-28",280.454,280.454,280.454,280.454,280.454,0,0,1
"2011-01-31",280.045,280.045,280.045,280.045,280.045,0,0,1
"2011-02-01",284.203,284.203,284.203,284.203,284.203,0,0,1
"2011-02-02",284.591,284.591,284.591,284.591,284.591,0,0,1
"2011-02-03",285.004,285.004,285.004,285.004,285.004,0,0,1
"2011-02-04",285.904,285.904,285.904,285.904,285.904,0,0,1
"2011-02-07",288.741,288.741,288.741,288.741,288.741,0,0,1
"2011-02-08",288.559,288.559,288.559,288.559,288.559,0,0,1
"2011-02-09",287.347,287.347,287.347,287.347,287.347,0,0,1
"2011-02-10",286.778,286.778,286.778,286.778,286.778,0,0,1
"2011-02-11",287.992,287.992,287.992,287.992,287.992,0,0,1
"2011-02-14",289.112,289.112,289.112,289.112,289.112,0,0,1
"2011-02-15",289.444,289.444,289.444,289.444,289.444,0,0,1
"2011-02-16",290.719,290.719,290.719,290.719,290.719,0,0,1
"2011-02-17",291.163,291.163,291.163,291.163,291.163,0,0,1
"2011-02-18",291.039,291.039,291.039,291.039,291.039,0,0,1
"2011-02-21",287.181,287.181,287.181,287.181,287.181,0,0,1
"2011-02-22",285.383,285.383,285.383,285.383,285.383,0,0,1
"2011-02-23",282.381,282.381,282.381,282.381,282.381,0,0,1
"2011-02-24",280.563,280.563,280.563,280.563,280.563,0,0,1
"2011-02-25",284.116,284.116,284.116,284.116,284.116,0,0,1
"2011-02-28",286.465,286.465,286.465,286.465,286.465,0,0,1
"2011-03-01",284.634,284.634,284.634,284.634,284.634,0,0,1
"2011-03-02",282.762,282.762,282.762,282.762,282.762,0,0,1
"2011-03-03",283.576,283.576,283.576,283.576,283.576,0,0,1
"2011-03-04",281.898,281.898,281.898,281.898,281.898,0,0,1
"2011-03-07",280.719,280.719,280.719,280.719,280.719,0,0,1
"2011-03-08",281.806,281.806,281.806,281.806,281.806,0,0,1
"2011-03-09",281.174,281.174,281.174,281.174,281.174,0,0,1
"2011-03-10",277.882,277.882,277.882,277.882,277.882,0,0,1
"2011-03-11",275.425,275.425,275.425,275.425,275.425,0,0,1
"2011-03-14",272.506,272.506,272.506,272.506,272.506,0,0,1
"2011-03-15",266.321,266.321,266.321,266.321,266.321,0,0,1
"2011-03-16",262.178,262.178,262.178,262.178,262.178,0,0,1
"2011-03-17",267.082,267.082,267.082,267.082,267.082,0,0,1
"2011-03-18",267.63,267.63,267.63,267.63,267.63,0,0,1
"2011-03-21",272.334,272.334,272.334,272.334,272.334,0,0,1
"2011-03-22",271.801,271.801,271.801,271.801,271.801,0,0,1
"2011-03-23",273.112,273.112,273.112,273.112,273.112,0,0,1
"2011-03-24",275.768,275.768,275.768,275.768,275.768,0,0,1
"2011-03-25",276.017,276.017,276.017,276.017,276.017,0,0,1
"2011-03-28",276.241,276.241,276.241,276.241,276.241,0,0,1
"2011-03-29",276.507,276.507,276.507,276.507,276.507,0,0,1
"2011-03-30",278.547,278.547,278.547,278.547,278.547,0,0,1
"2011-03-31",275.896,275.896,275.896,275.896,275.896,0,0,1
"2011-04-01",280.017,280.017,280.017,280.017,280.017,0,0,1
"2011-04-04",280.264,280.264,280.264,280.264,280.264,0,0,1
"2011-04-05",280.91,280.91,280.91,280.91,280.91,0,0,1
"2011-04-06",281.572,281.572,281.572,281.572,281.572,0,0,1
"2011-04-07",280.777,280.777,280.777,280.777,280.777,0,0,1
"2011-04-08",281.676,281.676,281.676,281.676,281.676,0,0,1
"2011-04-11",280.989,280.989,280.989,280.989,280.989,0,0,1
"2011-04-12",276.242,276.242,276.242,276.242,276.242,0,0,1
"2011-04-13",278.252,278.252,278.252,278.252,278.252,0,0,1
"2011-04-14",277.014,277.014,277.014,277.014,277.014,0,0,1
"2011-04-15",277.785,277.785,277.785,277.785,277.785,0,0,1
"2011-04-18",273.045,273.045,273.045,273.045,273.045,0,0,1
"2011-04-19",274.417,274.417,274.417,274.417,274.417,0,0,1
"2011-04-20",279.058,279.058,279.058,279.058,279.058,0,0,1
"2011-04-21",280.466,280.466,280.466,280.466,280.466,0,0,1
"2011-04-26",281.227,281.227,281.227,281.227,281.227,0,0,1
"2011-04-27",282.122,282.122,282.122,282.122,282.122,0,0,1
"2011-04-28",283.037,283.037,283.037,283.037,283.037,0,0,1
"2011-04-29",283.785,283.785,283.785,283.785,283.785,0,0,1
"2011-05-02",283.925,283.925,283.925,283.925,283.925,0,0,1
"2011-05-03",282.429,282.429,282.429,282.429,282.429,0,0,1
"2011-05-04",278.524,278.524,278.524,278.524,278.524,0,0,1
"2011-05-05",277.792,277.792,277.792,277.792,277.792,0,0,1
"2011-05-06",281.326,281.326,281.326,281.326,281.326,0,0,1
"2011-05-09",280.435,280.435,280.435,280.435,280.435,0,0,1
"2011-05-10",282.918,282.918,282.918,282.918,282.918,0,0,1
"2011-05-11",283.729,283.729,283.729,283.729,283.729,0,0,1
"2011-05-12",281.799,281.799,281.799,281.799,281.799,0,0,1
"2011-05-13",280.496,280.496,280.496,280.496,280.496,0,0,1
"2011-05-16",280.134,280.134,280.134,280.134,280.134,0,0,1
"2011-05-17",277.278,277.278,277.278,277.278,277.278,0,0,1
"2011-05-18",278.171,278.171,278.171,278.171,278.171,0,0,1
"2011-05-19",280.001,280.001,280.001,280.001,280.001,0,0,1
"2011-05-20",279.647,279.647,279.647,279.647,279.647,0,0,1
"2011-05-23",274.782,274.782,274.782,274.782,274.782,0,0,1
"2011-05-24",275.392,275.392,275.392,275.392,275.392,0,0,1
"2011-05-25",277.374,277.374,277.374,277.374,277.374,0,0,1
"2011-05-26",277.135,277.135,277.135,277.135,277.135,0,0,1
"2011-05-27",279.049,279.049,279.049,279.049,279.049,0,0,1
"2011-05-30",278.818,278.818,278.818,278.818,278.818,0,0,1
"2011-05-31",281.057,281.057,281.057,281.057,281.057,0,0,1
"2011-06-01",278.379,278.379,278.379,278.379,278.379,0,0,1
"2011-06-03",273.667,273.667,273.667,273.667,273.667,0,0,1
"2011-06-06",272.163,272.163,272.163,272.163,272.163,0,0,1
"2011-06-07",271.867,271.867,271.867,271.867,271.867,0,0,1
"2011-06-08",269.006,269.006,269.006,269.006,269.006,0,0,1
"2011-06-09",271.762,271.762,271.762,271.762,271.762,0,0,1
"2011-06-10",268.129,268.129,268.129,268.129,268.129,0,0,1
"2011-06-14",270.82,270.82,270.82,270.82,270.82,0,0,1
"2011-06-15",267.949,267.949,267.949,267.949,267.949,0,0,1
"2011-06-16",266.726,266.726,266.726,266.726,266.726,0,0,1
"2011-06-17",267.173,267.173,267.173,267.173,267.173,0,0,1
"2011-06-20",265.757,265.757,265.757,265.757,265.757,0,0,1
"2011-06-21",269.585,269.585,269.585,269.585,269.585,0,0,1
"2011-06-22",268.068,268.068,268.068,268.068,268.068,0,0,1
"2011-06-23",264.311,264.311,264.311,264.311,264.311,0,0,1
"2011-06-24",263.984,263.984,263.984,263.984,263.984,0,0,1
"2011-06-27",264.007,264.007,264.007,264.007,264.007,0,0,1
"2011-06-28",265.232,265.232,265.232,265.232,265.232,0,0,1
"2011-06-29",269.803,269.803,269.803,269.803,269.803,0,0,1
"2011-06-30",272.856,272.856,272.856,272.856,272.856,0,0,1
"2011-07-01",274.917,274.917,274.917,274.917,274.917,0,0,1
"2011-07-04",275.538,275.538,275.538,275.538,275.538,0,0,1
"2011-07-05",275.62,275.62,275.62,275.62,275.62,0,0,1
"2011-07-06",274.787,274.787,274.787,274.787,274.787,0,0,1
"2011-07-07",275.929,275.929,275.929,275.929,275.929,0,0,1
"2011-07-08",273.764,273.764,273.764,273.764,273.764,0,0,1
"2011-07-11",269.897,269.897,269.897,269.897,269.897,0,0,1
"2011-07-12",268.158,268.158,268.158,268.158,268.158,0,0,1
